Wall time,Step,Value
1621545792.1893537,552713,-115.98999786376953
1621545797.355538,554501,-116.45999908447266
1621545799.104001,555072,-115.79000091552734
1621545804.76325,556971,-117.23999786376953
1621545806.3279617,557528,-116.76000213623047
1621545809.9390829,558763,-117.95999908447266
1621545811.4743218,559290,-116.86000061035156
1621545813.1463037,559854,-116.05000305175781
1621545814.9898205,560486,-116.95999908447266
1621545816.733799,561073,-117.62000274658203
1621545818.2206101,561595,-117.76000213623047
1621545823.2416034,563289,-117.91000366210938
1621545825.1863708,563951,-118.20999908447266
1621545826.8225448,564520,-118.06999969482422
1621545833.378582,566682,-116.0999984741211
1621545835.0546815,567248,-115.66999816894531
1621545838.834772,568481,-115.0999984741211
1621545840.4867308,569036,-115.08000183105469
1621545842.2527683,569642,-114.58000183105469
1621545843.9974298,570237,-114.73999786376953
1621545847.4493482,571398,-115.44000244140625
1621545850.9446294,572542,-114.69000244140625
1621545852.697375,573126,-115.30999755859375
1621545854.4232283,573680,-114.87000274658203
1621545858.023593,574897,-116.08000183105469
1621545859.952067,575543,-115.91999816894531
1621545861.723069,576132,-116.12000274658203
1621545863.400381,576686,-116.41999816894531
1621545864.9980733,577224,-115.87999725341797
1621545866.7488477,577819,-116.4800033569336
1621545868.3268898,578363,-116.80999755859375
1621545869.9802146,578922,-116.73999786376953
1621545875.148735,580653,-116.16999816894531
1621545876.973532,581261,-116.19000244140625
1621545880.5778213,582450,-116.05999755859375
1621545883.930636,583573,-115.83999633789062
1621545885.6651576,584144,-116.0199966430664
1621545887.4638436,584739,-116.12999725341797
1621545889.0524707,585262,-115.81999969482422
1621545892.883289,586543,-116.45999908447266
1621545894.422298,587059,-115.16000366210938
1621545896.2430842,587687,-115.55000305175781
1621545898.236664,588369,-116.83000183105469
1621545900.1544232,589035,-118.11000061035156
1621545902.3706224,589770,-119.51000213623047
1621545903.9919937,590325,-119.62000274658203
1621545905.5580277,590841,-119.19000244140625
1621545910.8875897,592639,-119.86000061035156
1621545912.5743983,593188,-119.2699966430664
